priority	station	route_id	route_name	coverage_level	coverage_description	source_url	route_connections_in_app	lat	lon	v13_in_app_mode	v13_dynamic_source
P3	成城学園前	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.64	139.599	external_link	
P3	成増	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%88%90%E5%A2%97	1	35.7777	139.633	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	成瀬	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E6%88%90%E7%80%AC	1	35.5354	139.4733	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P3	戸田	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E6%88%B8%E7%94%B0	1	35.8176	139.6695	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	戸田公園	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E6%88%B8%E7%94%B0%E5%85%AC%E5%9C%92	1	35.8079	139.678	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	所沢	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%89%80%E6%B2%A2	1	35.7867	139.4733	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	押上	metro_z	東京メトロ 半蔵門線｜渋谷〜押上	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/#:~:text=%E6%8A%BC%E4%B8%8A	1	35.7107	139.813	online_car	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/
P3	指扇	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E6%8C%87%E6%89%87	1	35.9174	139.5645	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	新三郷	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%96%B0%E4%B8%89%E9%83%B7	1	35.8588	139.869	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	新中野	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E6%96%B0%E4%B8%AD%E9%87%8E	1	35.6975	139.669	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P3	新八柱	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%96%B0%E5%85%AB%E6%9F%B1	1	35.7911	139.9381	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	新大久保	yamanote	JR 山手線｜環状運転	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/#:~:text=%E6%96%B0%E5%A4%A7%E4%B9%85%E4%BF%9D	1	35.7013	139.7001	online_car	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/
P3	新大塚	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/m-metromarunouchihome-all-info/	1	35.7258	139.7299	static_car	
P3	新大津	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.2547	139.6915	external_link	
P3	新子安	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/shinkoyasu-keihinhome-info/	1	35.4868	139.6547	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P3	新宿御苑前	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E6%96%B0%E5%AE%BF%E5%BE%A1%E8%8B%91%E5%89%8D	1	35.6886	139.7108	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P3	新富町	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E6%96%B0%E5%AF%8C%E7%94%BA	1	35.6705	139.7735	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P3	新小平	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%96%B0%E5%B0%8F%E5%B9%B3	1	35.7309	139.4705	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	新座	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%96%B0%E5%BA%A7	1	35.8038	139.5562	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	新御茶ノ水	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E6%96%B0%E5%BE%A1%E8%8C%B6%E3%83%8E%E6%B0%B4	1	35.6981	139.766	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P3	新日本橋	sobu	JR 総武線快速｜東京〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/#:~:text=%E6%96%B0%E6%97%A5%E6%9C%AC%E6%A9%8B	1	35.6888	139.7734	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P3	新松田	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.3457	139.1399	external_link	
P3	新検見川	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E6%96%B0%E6%A4%9C%E8%A6%8B%E5%B7%9D	1	35.6516	140.0735	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P3	新河岸	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%96%B0%E6%B2%B3%E5%B2%B8	1	35.8915	139.4974	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	新浦安	keiyo	JR 京葉線｜東京〜蘇我	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/je-keiyohome-all-info/#:~:text=%E6%96%B0%E6%B5%A6%E5%AE%89	1	35.6501	139.9123	online_car	https://wadattsu261.com/content/je-keiyohome-all-info/
P3	新百合ヶ丘	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.6038	139.5076	external_link	
P3	新秋津	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%96%B0%E7%A7%8B%E6%B4%A5	1	35.778	139.4934	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	新羽	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/nippa-yokohamablueline-info/	1	35.5277	139.6121	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	新習志野	keiyo	JR 京葉線｜東京〜蘇我	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/je-keiyohome-all-info/#:~:text=%E6%96%B0%E7%BF%92%E5%BF%97%E9%87%8E	1	35.6674	140.0128	online_car	https://wadattsu261.com/content/je-keiyohome-all-info/
P3	新高円寺	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E6%96%B0%E9%AB%98%E5%86%86%E5%AF%BA	1	35.6979	139.6481	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P3	日進	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E6%97%A5%E9%80%B2	1	35.9315	139.6061	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	日野	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E6%97%A5%E9%87%8E	1	35.679	139.3937	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P3	早川	tokaido	JR 東海道線｜東京〜熱海	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jt-tokaidohome-all-info/#:~:text=%E6%97%A9%E5%B7%9D	1	35.2389	139.1452	online_car	https://wadattsu261.com/content/jt-tokaidohome-all-info/
P3	早稲田	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E6%97%A9%E7%A8%B2%E7%94%B0	1	35.7056	139.721	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P3	明大前	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E6%98%8E%E5%A4%A7%E5%89%8D	1	35.6685	139.6503	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	月島	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E6%9C%88%E5%B3%B6	1	35.6639	139.7847	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P3	朝霞	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%9C%9D%E9%9C%9E	1	35.7972	139.6003	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	朝霞台	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%9C%9D%E9%9C%9E%E5%8F%B0	1	35.8144	139.587	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	木場	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E6%9C%A8%E5%A0%B4	1	35.6695	139.807	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P3	末広町	metro_g	東京メトロ 銀座線｜浅草〜渋谷	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/g-metroginzahome-all-info/#:~:text=%E6%9C%AB%E5%BA%83%E7%94%BA	1	35.7029	139.7717	online_car	https://wadattsu261.com/content/g-metroginzahome-all-info/
P3	本八幡	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E6%9C%AC%E5%85%AB%E5%B9%A1	1	35.7208	139.9273	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P3	本厚木	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.439	139.3644	external_link	
P3	本郷三丁目	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/m-metromarunouchihome-all-info/	1	35.7067	139.7599	static_car	
P3	本駒込	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E6%9C%AC%E9%A7%92%E8%BE%BC	1	35.7243	139.7539	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P3	東中野	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E6%9D%B1%E4%B8%AD%E9%87%8E	1	35.7062	139.6863	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P3	東久留米	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%9D%B1%E4%B9%85%E7%95%99%E7%B1%B3	1	35.76	139.5335	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	東北沢	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.665	139.673	external_link	
P3	東十条	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/higashijujo-keihinhome-info/	1	35.7647	139.7269	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P3	東大前	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E6%9D%B1%E5%A4%A7%E5%89%8D	1	35.7176	139.758	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P3	東小金井	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E6%9D%B1%E5%B0%8F%E9%87%91%E4%BA%95	1	35.7016	139.5238	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P3	東川口	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%9D%B1%E5%B7%9D%E5%8F%A3	1	35.875	139.744	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	東府中	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E6%9D%B1%E5%BA%9C%E4%B8%AD	1	35.669	139.4952	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	東所沢	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%9D%B1%E6%89%80%E6%B2%A2	1	35.7948	139.5147	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	東新宿	metro_f	東京メトロ 副都心線｜和光市〜渋谷	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/f-metrofukutoshinhome-info/#:~:text=%E6%9D%B1%E6%96%B0%E5%AE%BF	1	35.6979	139.7079	external_link	
P3	東松山	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%9D%B1%E6%9D%BE%E5%B1%B1	1	36.034	139.4019	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	東松戸	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%9D%B1%E6%9D%BE%E6%88%B8	1	35.7707	139.9436	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	東武練馬	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%9D%B1%E6%AD%A6%E7%B7%B4%E9%A6%AC	1	35.7688	139.661	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	東池袋	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E6%9D%B1%E6%B1%A0%E8%A2%8B	1	35.7255	139.7196	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P3	東浦和	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E6%9D%B1%E6%B5%A6%E5%92%8C	1	35.8641	139.7049	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	東海大学前	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.3738	139.2717	external_link	
P3	東白楽	toyoko	東急東横線・みなとみらい線｜渋谷〜元町・中華街	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/ty-tokyutoyokohome-info/#:~:text=%E6%9D%B1%E7%99%BD%E6%A5%BD	1	35.4834	139.629	external_link	
P3	東船橋	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E6%9D%B1%E8%88%B9%E6%A9%8B	1	35.6997	140.0038	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P3	東逗子	yokosuka	JR 横須賀線｜東京〜久里浜	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/#:~:text=%E6%9D%B1%E9%80%97%E5%AD%90	1	35.2987	139.601	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P3	東銀座	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/h-metrohibiyahome-all-info/#:~:text=%E6%9D%B1%E9%8A%80%E5%BA%A7	1	35.6694	139.7673	online_car	https://wadattsu261.com/content/h-metrohibiyahome-all-info/
P3	東長崎	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%9D%B1%E9%95%B7%E5%B4%8E	1	35.73	139.6834	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	東陽町	metro_t	東京メトロ 東西線｜中野〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/t-metrotozaihome-all-info/#:~:text=%E6%9D%B1%E9%99%BD%E7%94%BA	1	35.6696	139.8176	online_car	https://wadattsu261.com/content/t-metrotozaihome-all-info/
P3	東高円寺	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E6%9D%B1%E9%AB%98%E5%86%86%E5%AF%BA	1	35.6978	139.6582	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P3	板橋	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E6%9D%BF%E6%A9%8B	1	35.7453	139.7195	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	柳瀬川	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%9F%B3%E7%80%AC%E5%B7%9D	1	35.8309	139.5624	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	柴崎	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E6%9F%B4%E5%B4%8E	1	35.6538	139.5667	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	柿生	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.5895	139.4972	external_link	
P3	栢山	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.3102	139.1423	external_link	
P3	根府川	tokaido	JR 東海道線｜東京〜熱海	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jt-tokaidohome-all-info/#:~:text=%E6%A0%B9%E5%BA%9C%E5%B7%9D	1	35.2026	139.1385	online_car	https://wadattsu261.com/content/jt-tokaidohome-all-info/
P3	根津	metro_c	東京メトロ 千代田線｜代々木上原〜北綾瀬	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/c-metrochiyodahome-all-info/#:~:text=%E6%A0%B9%E6%B4%A5	1	35.717	139.7656	online_car	https://wadattsu261.com/content/c-metrochiyodahome-all-info/
P3	桜上水	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E6%A1%9C%E4%B8%8A%E6%B0%B4	1	35.6676	139.6307	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	桜台	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%A1%9C%E5%8F%B0	1	35.7387	139.6617	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	桜新町	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E6%A1%9C%E6%96%B0%E7%94%BA	1	35.6318	139.6446	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	桜田門	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E6%A1%9C%E7%94%B0%E9%96%80	1	35.6773	139.7516	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P3	梅ヶ丘	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.655	139.6536	external_link	
P3	梶が谷	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E6%A2%B6%E3%81%8C%E8%B0%B7	1	35.5936	139.6051	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	森林公園	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9C%92	1	36.045	139.3746	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	椎名町	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%A4%8E%E5%90%8D%E7%94%BA	1	35.7264	139.6941	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	検見川浜	keiyo	JR 京葉線｜東京〜蘇我	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/je-keiyohome-all-info/#:~:text=%E6%A4%9C%E8%A6%8B%E5%B7%9D%E6%B5%9C	1	35.6371	140.0582	online_car	https://wadattsu261.com/content/je-keiyohome-all-info/
P3	横須賀	yokosuka	JR 横須賀線｜東京〜久里浜	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/#:~:text=%E6%A8%AA%E9%A0%88%E8%B3%80	1	35.284	139.6556	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P3	橋本	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E6%A9%8B%E6%9C%AC	1	35.5949	139.3444	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P3	武蔵中原	nambu	JR 南武線｜川崎〜立川	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jn-nambuhome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F	1	35.5813	139.6423	online_car	https://wadattsu261.com/content/jn-nambuhome-all-info/
P3	武蔵境	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E5%A2%83	1	35.7021	139.5435	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P3	武蔵小山	meguro	東急 目黒線｜目黒〜日吉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/mg-tokyumegurohome-info/#:~:text=%E6%AD%A6%E8%94%B5%E5%B0%8F%E5%B1%B1	1	35.6205	139.7044	external_link	
P3	武蔵小金井	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E5%B0%8F%E9%87%91%E4%BA%95	1	35.7011	139.5067	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P3	武蔵嵐山	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E5%B5%90%E5%B1%B1	1	36.0442	139.3285	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	武蔵新城	nambu	JR 南武線｜川崎〜立川	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jn-nambuhome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E	1	35.5875	139.6294	online_car	https://wadattsu261.com/content/jn-nambuhome-all-info/
P3	武蔵溝ノ口	nambu	JR 南武線｜川崎〜立川	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jn-nambuhome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E6%BA%9D%E3%83%8E%E5%8F%A3	1	35.5999	139.6115	online_car	https://wadattsu261.com/content/jn-nambuhome-all-info/
P3	武蔵藤沢	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E6%AD%A6%E8%94%B5%E8%97%A4%E6%B2%A2	1	35.8209	139.4128	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
